ID,goal,first_move,first_move_rank,first_move_possible_goals,before_first_move,first_move_serves_goal,total_moves_serves_goal,mean_random_samples_rank,first_move_possible_goal_goals
93940.0,fill nocolor C1,"(83, 66)",31,8,"[(89, 66) (89, 50) (105, 50) (105, 66) (105, 67) (106, 50) (106, 66)
 (106, 67) (72, 50) (72, 67) (89, 67) (72, 66) (81, 67) (100, 50)
 (100, 66) (100, 67) (57, 50) (61, 50) (73, 66) (78, 66) (81, 50) (81, 66)
 (83, 50) (83, 67) (57, 66) (57, 67) (61, 66) (61, 67) (73, 50) (74, 67)
 (78, 50)]",1.0,36,17.172,"['clear nocolor B2', 'move blue C', 'clear nocolor B', 'fill nocolor C1', 'cover green all', 'move red C1', 'move blue C1', 'move red C']"
93940.0,cover red all,"(89, 50)",0,4,[],1.0,34,15.96,"['clear nocolor C2', 'fill nocolor C1', 'move green C1', 'cover red all']"
93940.0,move green A,"(61, 94)",30,14,"[(89, 39) (89, 55) (89, 94) (89, 95) (78, 39) (84, 54) (84, 56) (89, 54)
 (89, 56) (61, 39) (61, 54) (61, 56) (68, 39) (68, 67) (78, 55) (78, 98)
 (84, 39) (68, 55) (78, 63) (78, 65) (78, 82) (68, 54) (68, 56) (68, 87)
 (68, 88) (78, 94) (78, 95) (84, 94) (84, 95) (61, 55)]",1.0,44,22.16,"['move green A', 'move red C2', 'move green A2', 'uncover red all', 'clear nocolor B', 'clear nocolor B1', 'fill nocolor A2', 'move red A2', 'move red A', 'move red A1', 'move red B2', 'move red C1', 'uncover green all', 'move red C']"
93940.0,uncover green all,"(73, 54)",24,9,"[(89, 87) (89, 88) (57, 54) (57, 56) (89, 67) (61, 65) (89, 94) (89, 95)
 (89, 98) (89, 54) (89, 56) (89, 63) (89, 65) (89, 82) (57, 67) (61, 54)
 (61, 56) (61, 67) (68, 67) (78, 98) (57, 65) (57, 94) (57, 95) (61, 98)]",1.0,66,32.813,"['move green B1', 'move green B2', 'move green A2', 'move green B', 'move green C2', 'move green C1', 'cover red all', 'move green C', 'uncover green all']"
93940.0,uncover red all,"(83, 71)",45,14,"[(72, 55) (72, 94) (72, 95) (68, 71) (72, 98) (72, 60) (72, 63) (72, 71)
 (72, 82) (72, 87) (72, 88) (57, 94) (57, 95) (61, 60) (61, 98) (68, 55)
 (68, 60) (83, 63) (83, 82) (83, 98) (57, 55) (83, 60) (84, 71) (84, 87)
 (84, 88) (61, 63) (61, 82) (68, 87) (68, 88) (83, 94) (83, 95) (84, 94)
 (84, 95) (84, 98) (57, 60) (57, 71) (57, 98) (61, 55) (61, 71) (61, 94)
 (61, 95) (68, 94) (68, 95) (68, 98) (83, 55)]",1.0,60,29.813,"['fill nocolor C2', 'move red C2', 'clear nocolor B2', 'move blue C', 'uncover red all', 'clear nocolor B', 'move blue C2', 'move red A2', 'cover green all', 'move red A', 'move red A1', 'move red C1', 'move red B1', 'move red C']"
93940.0,fill nocolor A2,"(89, 39)",4,5,"[(72, 39) (72, 94) (72, 95) (73, 39)]",1.0,42,20.646,"['move green A', 'clear nocolor C2', 'move green A2', 'fill nocolor A2', 'clear nocolor C']"
93940.0,clear nocolor A,"(57, 67)",24,8,"[(72, 50) (72, 67) (72, 43) (72, 65) (72, 66) (72, 98) (57, 50) (72, 60)
 (72, 63) (72, 71) (72, 82) (72, 87) (72, 88) (73, 43) (73, 66) (73, 71)
 (74, 60) (74, 63) (74, 65) (74, 82) (74, 87) (74, 88) (57, 43) (57, 66)]",1.0,48,22.532,"['fill nocolor C1', 'clear nocolor A2', 'move red C1', 'move green C1', 'move green C', 'uncover green all', 'clear nocolor A', 'move red C']"
93940.0,clear nocolor A2,"(57, 56)",1,5,"[(57, 54)]",1.0,15,7.121,"['move red A1', 'move green A1', 'clear nocolor A2', 'fill nocolor A1', 'uncover green all']"
93940.0,move blue A1,"(78, 55)",15,8,"[(81, 55) (81, 56) (100, 54) (100, 55) (100, 56) (105, 54) (105, 55)
 (105, 56) (106, 54) (106, 55) (106, 56) (81, 54) (83, 54) (83, 56)
 (85, 55)]",1.0,29,14.123,"['move green A', 'cover blue all', 'move blue A', 'move blue A1', 'clear nocolor B', 'clear nocolor B1', 'move green A1', 'fill nocolor A1']"
93952.0,clear nocolor A2,"(75, 72)",3,4,"[(77, 72) (77, 73) (77, 74)]",1.0,45,22.078,"['move blue A1', 'move red A1', 'clear nocolor A2', 'fill nocolor A1']"
93952.0,fill nocolor B2,"(90, 83)",17,6,"[(79, 63) (80, 63) (79, 64) (80, 64) (96, 63) (96, 64) (96, 83) (79, 83)
 (80, 83) (84, 64) (84, 83) (85, 64) (85, 83) (88, 64) (88, 83) (90, 63)
 (90, 64)]",1.0,45,22.286,"['fill nocolor B2', 'clear nocolor A1', 'move red B', 'cover green all', 'move red B2', 'clear nocolor A']"
93952.0,cover red all,"(79, 72)",50,7,"[(88, 71) (90, 73) (90, 74) (91, 72) (91, 74) (92, 72) (92, 73) (84, 86)
 (85, 86) (88, 69) (84, 71) (85, 71) (90, 59) (91, 59) (92, 59) (104, 69)
 (104, 71) (84, 69) (85, 69) (88, 86) (90, 69) (90, 71) (90, 86) (91, 69)
 (91, 71) (91, 86) (92, 69) (92, 71) (92, 86) (96, 59) (96, 69) (96, 71)
 (96, 72) (96, 73) (96, 74) (96, 86) (101, 59) (101, 69) (101, 71)
 (101, 72) (101, 73) (101, 74) (101, 86) (104, 59) (104, 72) (104, 73)
 (104, 74) (79, 59) (79, 69) (79, 71)]",1.0,100,48.639,"['move blue A', 'move blue A1', 'clear nocolor B', 'clear nocolor B1', 'uncover blue all', 'fill nocolor A1', 'cover red all']"
93952.0,fill nocolor A2,"(90, 57)",0,4,[],1.0,45,21.789,"['cover blue all', 'clear nocolor A1', 'fill nocolor A2', 'move red A2']"
93952.0,uncover red all,"(75, 58)",20,9,"[(77, 58) (87, 70) (87, 66) (87, 67) (77, 61) (77, 62) (77, 63) (77, 64)
 (77, 66) (77, 67) (77, 70) (77, 78) (77, 83) (87, 58) (87, 61) (87, 62)
 (87, 63) (87, 64) (87, 78) (87, 83)]",1.0,30,14.669,"['move red C2', 'uncover red all', 'move red B', 'cover green all', 'move red A1', 'move red B2', 'move red C1', 'move red B1', 'move red C']"
93952.0,clear nocolor C,"(84, 72)",31,7,"[(84, 58) (84, 64) (84, 83) (85, 58) (85, 64) (85, 83) (87, 59) (87, 72)
 (87, 73) (87, 74) (88, 58) (88, 64) (88, 83) (87, 57) (104, 57) (104, 58)
 (104, 59) (104, 61) (104, 62) (104, 63) (104, 64) (104, 72) (104, 73)
 (104, 74) (104, 78) (104, 83) (84, 57) (84, 59) (84, 61) (84, 62)
 (84, 63)]",1.0,72,35.56,"['move green A', 'clear nocolor C1', 'move green A1', 'fill nocolor A1', 'cover red all', 'clear nocolor C', 'uncover green all']"
93952.0,cover blue all,"(90, 57)",4,4,"[(77, 57) (96, 61) (96, 62) (101, 63)]",1.0,63,31.431,"['cover blue all', 'clear nocolor A1', 'fill nocolor A2', 'move red A2']"
93952.0,move blue B1,"(75, 78)",16,14,"[(81, 61) (81, 62) (81, 78) (82, 61) (82, 62) (82, 78) (76, 61) (76, 62)
 (76, 78) (76, 59) (82, 83) (76, 72) (76, 73) (76, 74) (75, 61) (75, 62)]",1.0,34,17.059,"['move red C2', 'uncover red all', 'cover blue all', 'move red B', 'fill nocolor B1', 'move red A1', 'move red B2', 'clear nocolor A2', 'move red C1', 'move blue B1', 'move red B1', 'move blue B', 'clear nocolor A', 'move red C']"
93952.0,uncover blue all,"(79, 72)",9,7,"[(81, 83) (79, 83) (80, 83) (79, 59) (79, 66) (79, 67) (79, 69) (79, 70)
 (79, 71)]",1.0,55,26.713,"['move blue A', 'move blue A1', 'clear nocolor B', 'clear nocolor B1', 'uncover blue all', 'fill nocolor A1', 'cover red all']"
93952.0,move green A1,"(84, 72)",3,7,"[(101, 72) (101, 73) (101, 74)]",1.0,29,13.977,"['move green A', 'clear nocolor C1', 'move green A1', 'fill nocolor A1', 'cover red all', 'clear nocolor C', 'uncover green all']"
87384.0,move red A1,"(78, 90)",4,6,"[(77, 38) (99, 90) (102, 90) (78, 38)]",1.0,45,22.047,"['uncover red all', 'clear nocolor B', 'clear nocolor B1', 'move red A', 'move red A1', 'fill nocolor A1']"
87384.0,cover green all,"(85, 50)",97,0,"[(87, 53) (91, 38) (99, 83) (100, 83) (102, 50) (106, 53) (87, 50)
 (91, 58) (91, 59) (98, 83) (102, 53) (106, 50) (77, 38) (78, 83) (68, 53)
 (71, 50) (78, 38) (78, 50) (78, 53) (78, 59) (87, 58) (91, 50) (91, 53)
 (91, 83) (98, 38) (98, 50) (98, 53) (98, 58) (98, 59) (98, 73) (99, 38)
 (99, 50) (99, 53) (99, 58) (99, 59) (99, 73) (100, 38) (100, 50)
 (100, 53) (100, 58) (100, 59) (100, 73) (101, 38) (101, 50) (101, 53)
 (101, 58) (101, 59) (101, 73) (102, 38) (102, 58) (102, 59) (102, 73)
 (102, 83) (106, 38) (106, 58) (106, 59) (106, 73) (106, 83) (78, 58)
 (78, 73) (87, 38) (87, 59) (87, 73) (87, 83) (76, 50) (76, 53) (77, 50)
 (77, 53) (79, 50) (79, 53) (79, 58) (76, 59) (77, 58) (76, 38) (76, 73)
 (77, 73) (79, 83) (76, 83) (77, 83) (79, 38) (79, 59) (79, 73) (68, 38)
 (68, 58) (68, 59) (71, 38) (71, 58) (71, 59) (68, 73) (68, 83) (71, 73)
 (71, 83) (75, 58) (75, 59) (76, 57) (78, 61) (79, 80)]",0.0,92,44.851,[]
87384.0,clear nocolor B1,"(78, 90)",14,6,"[(78, 81) (79, 82) (98, 81) (98, 82) (98, 83) (78, 67) (78, 82) (78, 83)
 (78, 84) (98, 90) (78, 38) (78, 50) (78, 53) (78, 59)]",1.0,45,21.928,"['uncover red all', 'clear nocolor B', 'clear nocolor B1', 'move red A', 'move red A1', 'fill nocolor A1']"
87384.0,move blue C2,"(75, 88)",27,14,"[(68, 53) (98, 53) (98, 69) (98, 88) (100, 53) (100, 69) (100, 88)
 (75, 53) (76, 69) (76, 88) (79, 69) (79, 88) (68, 67) (68, 84) (76, 53)
 (79, 53) (76, 59) (79, 60) (76, 90) (76, 38) (76, 73) (79, 81) (79, 83)
 (68, 69) (68, 88) (79, 90) (75, 69)]",1.0,45,22.272,"['fill nocolor C2', 'move green B1', 'move green B2', 'move blue C', 'cover blue all', 'move green B', 'move blue C2', 'move green C2', 'move green A1', 'clear nocolor A2', 'move green C1', 'move green C', 'uncover green all', 'clear nocolor A']"
87384.0,uncover green all,"(85, 84)",5,9,"[(56, 60) (56, 61) (56, 81) (56, 84) (56, 90)]",1.0,27,12.937,"['move green A', 'move green B1', 'move green B2', 'move green A2', 'move green B', 'move green C2', 'move green A1', 'cover red all', 'uncover green all']"
87384.0,uncover red all,"(78, 80)",0,2,[],1.0,45,22.236,"['uncover red all', 'cover blue all']"
87384.0,cover blue all,"(77, 57)",38,9,"[(99, 82) (101, 82) (106, 69) (78, 80) (91, 57) (98, 82) (99, 80)
 (100, 80) (101, 80) (102, 69) (102, 88) (78, 82) (91, 69) (91, 80)
 (91, 82) (91, 88) (98, 57) (98, 69) (98, 88) (99, 57) (99, 69) (99, 88)
 (100, 57) (100, 69) (100, 88) (101, 57) (101, 69) (101, 88) (102, 57)
 (102, 80) (102, 82) (106, 57) (106, 80) (106, 82) (78, 57) (78, 69)
 (78, 88) (85, 57)]",1.0,61,29.54,"['move red C2', 'uncover red all', 'cover blue all', 'move red B', 'move red A1', 'move red B2', 'move red C1', 'move red B1', 'move red C']"
87384.0,fill nocolor A2,"(56, 59)",0,4,[],1.0,42,20.25,"['move green A2', 'clear nocolor A1', 'fill nocolor A2', 'move red A2']"
87384.0,fill nocolor C2,"(75, 88)",37,14,"[(85, 53) (102, 53) (102, 69) (102, 88) (68, 53) (78, 53) (91, 53)
 (91, 69) (91, 88) (98, 53) (98, 69) (98, 88) (99, 53) (99, 69) (99, 88)
 (100, 53) (100, 69) (100, 88) (101, 53) (101, 69) (101, 88) (56, 53)
 (75, 53) (76, 69) (76, 88) (78, 69) (78, 88) (79, 69) (79, 88) (76, 53)
 (77, 53) (79, 53) (85, 69) (85, 88) (68, 69) (68, 88) (75, 69)]",1.0,42,20.547,"['fill nocolor C2', 'move green B1', 'move green B2', 'move blue C', 'cover blue all', 'move green B', 'move blue C2', 'move green C2', 'move green A1', 'clear nocolor A2', 'move green C1', 'move green C', 'uncover green all', 'clear nocolor A']"
87384.0,clear nocolor A,"(77, 53)",32,8,"[(91, 50) (91, 53) (91, 60) (91, 61) (91, 67) (91, 69) (91, 80) (91, 81)
 (91, 82) (91, 83) (91, 84) (91, 88) (56, 50) (56, 53) (75, 50) (75, 53)
 (75, 83) (76, 69) (76, 80) (76, 82) (76, 88) (77, 60) (77, 61) (77, 67)
 (77, 81) (77, 84) (56, 67) (75, 67) (76, 50) (76, 53) (76, 61) (77, 50)]",1.0,60,29.195,"['fill nocolor C2', 'move red C2', 'cover green all', 'move green C2', 'clear nocolor A2', 'move green C', 'clear nocolor A', 'move red C']"
30838.0,clear nocolor A,"(56, 61)",61,15,"[(93, 47) (93, 61) (93, 63) (93, 66) (93, 67) (93, 78) (93, 80) (93, 82)
 (93, 86) (93, 87) (93, 88) (93, 89) (94, 47) (94, 61) (94, 63) (94, 66)
 (94, 67) (94, 78) (94, 80) (94, 82) (94, 86) (94, 87) (94, 88) (94, 89)
 (55, 63) (72, 61) (72, 86) (72, 87) (72, 89) (77, 61) (77, 86) (77, 87)
 (77, 89) (72, 63) (77, 63) (55, 61) (55, 86) (55, 87) (55, 89) (56, 63)
 (55, 66) (55, 67) (55, 78) (72, 47) (72, 66) (72, 67) (72, 78) (72, 80)
 (72, 82) (72, 88) (77, 47) (77, 66) (77, 67) (77, 78) (77, 80) (77, 82)
 (77, 88) (55, 47) (55, 80) (55, 82) (55, 88)]",1.0,72,36.068,"['move blue B', 'clear nocolor A1', 'fill nocolor B1', 'move red C2', 'move red B2', 'uncover red all', 'clear nocolor A', 'move red B', 'move blue B1', 'move red C1', 'move green B1', 'move red A2', 'move red B1', 'move red C', 'move green B']"
30838.0,cover blue all,"(55, 38)",0,1,[],1.0,85,41.109,['cover blue all']
30838.0,fill nocolor C1,"(77, 86)",28,7,"[(105, 66) (105, 67) (105, 86) (106, 66) (106, 67) (106, 86) (107, 66)
 (107, 67) (107, 86) (65, 66) (93, 66) (93, 67) (93, 86) (94, 66) (94, 67)
 (94, 86) (96, 66) (96, 67) (96, 86) (98, 66) (98, 67) (98, 86) (100, 66)
 (100, 67) (100, 86) (65, 67) (65, 86) (72, 86)]",1.0,45,21.352,"['move green C', 'clear nocolor A2', 'move green C1', 'clear nocolor A', 'fill nocolor C1', 'move red C1', 'move red C']"
30838.0,fill nocolor A2,"(56, 76)",44,20,"[(55, 59) (72, 75) (65, 76) (72, 59) (85, 59) (55, 75) (56, 59) (96, 59)
 (96, 75) (96, 76) (98, 59) (98, 75) (98, 76) (100, 59) (100, 75)
 (100, 76) (104, 59) (104, 75) (104, 76) (105, 59) (105, 75) (105, 76)
 (106, 59) (106, 75) (106, 76) (107, 59) (107, 75) (107, 76) (65, 59)
 (65, 75) (79, 76) (81, 75) (84, 76) (85, 75) (85, 76) (81, 59) (56, 75)
 (72, 76) (55, 76) (79, 59) (79, 75) (81, 76) (84, 59) (84, 75)]",1.0,45,22.032,"['move blue A2', 'uncover green all', 'fill nocolor A2', 'move green A2', 'move green C', 'clear nocolor A1', 'move green C2', 'move red C2', 'move red B2', 'uncover red all', 'move green C1', 'move red B', 'move red C1', 'move green B1', 'move red A2', 'cover blue all', 'move red B1', 'move red C', 'move green B', 'move green B2']"
30838.0,cover green all,"(55, 75)",17,6,"[(94, 75) (96, 61) (98, 61) (105, 89) (106, 87) (106, 89) (107, 87)
 (85, 86) (65, 61) (100, 61) (104, 87) (104, 89) (105, 86) (106, 86)
 (107, 86) (85, 87) (85, 89)]",1.0,65,31.829,"['fill nocolor A2', 'move green A2', 'cover green all', 'clear nocolor A1', 'uncover red all', 'move red A2']"
30838.0,uncover red all,"(85, 86)",0,2,[],1.0,30,14.525,"['cover green all', 'uncover red all']"
30838.0,clear nocolor C2,"(105, 76)",17,6,"[(105, 66) (105, 67) (105, 86) (106, 66) (106, 67) (106, 86) (107, 66)
 (107, 67) (107, 86) (105, 37) (105, 38) (105, 47) (105, 54) (105, 59)
 (105, 61) (105, 63) (105, 75)]",1.0,45,21.482,"['move green A', 'fill nocolor A2', 'move green A2', 'clear nocolor C', 'clear nocolor C2', 'cover blue all']"
30838.0,move green A,"(79, 76)",19,7,"[(104, 37) (104, 38) (104, 54) (104, 59) (104, 75) (104, 76) (105, 37)
 (105, 38) (105, 54) (105, 59) (105, 75) (105, 76) (107, 37) (107, 38)
 (107, 54) (107, 59) (107, 75) (107, 76) (79, 38)]",1.0,37,18.186,"['move blue A2', 'move blue A', 'move green A', 'fill nocolor A2', 'move green A2', 'clear nocolor B1', 'clear nocolor B']"
30838.0,uncover blue all,"(84, 87)",14,12,"[(65, 63) (65, 78) (65, 37) (65, 54) (65, 59) (65, 67) (65, 75) (65, 86)
 (65, 87) (65, 89) (79, 78) (84, 67) (84, 86) (79, 63)]",1.0,30,14.214,"['fill nocolor C2', 'move blue A2', 'move blue B', 'move blue A', 'move blue B2', 'cover green all', 'move red C2', 'move blue C2', 'move blue B1', 'uncover blue all', 'clear nocolor C1', 'move blue A1']"
30838.0,move red A,"(77, 54)",82,5,"[(85, 37) (85, 54) (85, 59) (85, 38) (96, 37) (96, 38) (96, 54) (96, 59)
 (96, 75) (96, 76) (81, 75) (84, 38) (84, 76) (85, 75) (85, 76) (81, 37)
 (81, 38) (81, 54) (81, 59) (81, 76) (84, 37) (84, 54) (84, 59) (84, 75)
 (55, 54) (65, 82) (77, 75) (79, 80) (85, 66) (55, 38) (56, 37) (56, 54)
 (72, 37) (72, 38) (93, 59) (93, 76) (94, 59) (94, 75) (96, 61) (96, 80)
 (98, 61) (100, 47) (105, 88) (105, 89) (106, 87) (106, 89) (107, 87)
 (107, 88) (85, 86) (65, 80) (55, 59) (65, 61) (72, 75) (79, 47) (79, 82)
 (81, 61) (84, 88) (93, 37) (93, 38) (93, 54) (94, 37) (94, 38) (94, 54)
 (96, 47) (96, 63) (96, 82) (98, 47) (98, 82) (100, 61) (100, 80)
 (104, 87) (104, 88) (104, 89) (105, 86) (106, 86) (107, 86) (65, 38)
 (65, 76) (65, 88) (72, 59) (77, 37) (77, 38)]",0.0,24,11.565,"['move red A1', 'move green A1', 'clear nocolor A2', 'cover red all', 'fill nocolor A1']"
43467.0,clear nocolor A1,"(72, 88)",43,14,"[(91, 57) (91, 59) (91, 76) (92, 57) (92, 59) (92, 76) (91, 42) (91, 44)
 (91, 61) (91, 66) (91, 67) (91, 68) (91, 69) (91, 81) (91, 82) (91, 83)
 (91, 88) (91, 89) (92, 42) (92, 44) (92, 61) (92, 66) (92, 67) (92, 68)
 (92, 69) (92, 81) (92, 82) (92, 83) (92, 88) (92, 89) (72, 66) (72, 82)
 (72, 42) (72, 44) (72, 67) (72, 68) (72, 69) (72, 57) (72, 59) (72, 76)
 (72, 61) (72, 81) (72, 83)]",1.0,45,21.892,"['fill nocolor C2', 'move green C', 'clear nocolor A1', 'move green C2', 'move red C2', 'move red B2', 'uncover red all', 'clear nocolor A', 'move red B', 'move red C1', 'move red A2', 'cover blue all', 'move red B1', 'move red C']"
43467.0,cover red all,"(94, 74)",3,4,"[(91, 74) (99, 82) (101, 82)]",1.0,33,16.054,"['move green A1', 'clear nocolor A2', 'cover red all', 'fill nocolor A1']"
43467.0,fill nocolor B1,"(87, 61)",44,14,"[(99, 42) (99, 44) (99, 61) (100, 42) (100, 44) (100, 61) (101, 42)
 (101, 44) (101, 61) (77, 44) (77, 61) (91, 42) (91, 44) (91, 61) (92, 42)
 (92, 44) (92, 61) (94, 42) (94, 44) (94, 61) (106, 42) (106, 44)
 (106, 61) (107, 42) (107, 44) (107, 61) (75, 44) (75, 61) (77, 42)
 (84, 42) (72, 42) (72, 44) (84, 61) (85, 42) (85, 44) (86, 42) (86, 44)
 (87, 42) (87, 44) (72, 61) (75, 42) (84, 44) (85, 61) (86, 61)]",1.0,45,22.393,"['move red A1', 'move blue B', 'move red A', 'clear nocolor C', 'fill nocolor B1', 'move red B2', 'uncover red all', 'move red B', 'move blue B1', 'clear nocolor C2', 'move red C1', 'move red A2', 'cover blue all', 'move red B1']"
43467.0,fill nocolor A2,"(60, 76)",29,14,"[(91, 57) (91, 59) (91, 76) (92, 57) (92, 59) (92, 76) (99, 57) (99, 59)
 (99, 76) (100, 57) (100, 59) (100, 76) (101, 57) (101, 59) (101, 76)
 (106, 57) (106, 59) (106, 76) (107, 57) (107, 59) (107, 76) (79, 57)
 (79, 76) (84, 57) (84, 76) (72, 57) (72, 59) (72, 76) (60, 57)]",1.0,45,22.034,"['move red A1', 'move red A', 'move green A', 'fill nocolor A2', 'move green A2', 'cover green all', 'move red C2', 'move red B2', 'uncover red all', 'move red C1', 'move red A2', 'clear nocolor B1', 'move red C', 'clear nocolor B']"
43467.0,uncover green all,"(84, 89)",10,12,"[(60, 44) (60, 82) (60, 74) (60, 69) (79, 44) (79, 81) (79, 82) (79, 83)
 (84, 69) (84, 88)]",1.0,27,12.425,"['fill nocolor C2', 'uncover green all', 'move green A', 'move green A2', 'move green C2', 'move green A1', 'move red C2', 'move green B1', 'cover blue all', 'clear nocolor C1', 'move green B', 'move green B2']"
43467.0,move green B1,"(85, 61)",27,14,"[(91, 42) (91, 44) (91, 61) (94, 42) (94, 44) (94, 61) (75, 44) (75, 61)
 (84, 42) (72, 42) (72, 44) (84, 61) (85, 42) (85, 44) (86, 42) (86, 44)
 (84, 69) (84, 88) (84, 89) (72, 61) (75, 42) (84, 44) (84, 59) (84, 74)
 (84, 81) (84, 82) (84, 83)]",1.0,29,13.929,"['move red A1', 'move red A', 'clear nocolor C', 'fill nocolor B1', 'move red C2', 'move red B2', 'uncover red all', 'move red B', 'move green B1', 'move red A2', 'cover blue all', 'move red B1', 'clear nocolor C1', 'move green B']"
43467.0,clear nocolor B2,"(101, 88)",43,6,"[(99, 42) (99, 44) (99, 61) (100, 42) (100, 44) (100, 61) (101, 42)
 (101, 44) (101, 61) (99, 54) (99, 57) (99, 59) (99, 66) (99, 67) (99, 68)
 (99, 69) (99, 73) (99, 74) (99, 76) (99, 88) (99, 89) (100, 54) (100, 57)
 (100, 59) (100, 66) (100, 67) (100, 68) (100, 69) (100, 73) (100, 74)
 (100, 76) (100, 88) (100, 89) (101, 54) (101, 57) (101, 59) (101, 66)
 (101, 67) (101, 68) (101, 69) (101, 73) (101, 74) (101, 76)]",1.0,45,21.29,"['fill nocolor C2', 'move blue C', 'move blue C2', 'clear nocolor B2', 'cover blue all', 'clear nocolor B']"
43467.0,cover blue all,"(60, 44)",9,2,"[(94, 59) (99, 83) (100, 81) (100, 83) (101, 81) (106, 69) (106, 89)
 (107, 69) (107, 88)]",1.0,121,61.44,"['uncover green all', 'cover blue all']"
43467.0,move blue A,"(99, 59)",2,6,"[(99, 54) (99, 57)]",1.0,42,20.617,"['move blue A2', 'move blue A', 'fill nocolor A2', 'clear nocolor B2', 'cover blue all', 'clear nocolor B']"
43467.0,uncover red all,"(62, 81)",5,12,"[(60, 61) (62, 61) (72, 73) (87, 88) (87, 89)]",1.0,54,27.257,"['move red A1', 'move red A', 'move blue B2', 'move red C2', 'move red B2', 'fill nocolor B2', 'uncover red all', 'move red C1', 'move red A2', 'cover blue all', 'clear nocolor B1', 'move red C']"
97122.0,fill nocolor C2,"(86, 88)",5,5,"[(86, 71) (103, 51) (103, 71) (103, 88) (86, 51)]",1.0,42,20.606,"['fill nocolor C2', 'cover green all', 'move blue C2', 'uncover blue all', 'clear nocolor C1']"
97122.0,move blue A1,"(76, 73)",1,3,"[(76, 54)]",1.0,27,12.801,"['clear nocolor A2', 'fill nocolor A1', 'move blue A1']"
97122.0,fill nocolor B1,"(56, 78)",29,9,"[(81, 78) (83, 78) (100, 61) (100, 78) (100, 80) (75, 61) (76, 80)
 (77, 61) (86, 80) (91, 61) (91, 78) (91, 80) (103, 61) (103, 78)
 (103, 80) (106, 61) (106, 78) (106, 80) (72, 78) (75, 78) (75, 80)
 (76, 61) (76, 78) (77, 78) (77, 80) (86, 61) (86, 78) (89, 80) (69, 61)]",1.0,42,20.174,"['cover green all', 'clear nocolor A1', 'fill nocolor B1', 'uncover red all', 'clear nocolor A', 'move red B', 'move green B1', 'move red B1', 'move green B']"
97122.0,move green C,"(96, 102)",0,5,[],1.0,58,28.712,"['move green C', 'move green C1', 'fill nocolor C1', 'clear nocolor B1', 'clear nocolor B']"
97122.0,uncover blue all,"(89, 88)",21,9,"[(86, 102) (76, 57) (76, 59) (86, 85) (76, 38) (86, 51) (86, 88) (76, 102)
 (76, 51) (76, 61) (76, 63) (76, 78) (76, 85) (76, 88) (86, 38) (86, 57)
 (86, 59) (86, 61) (86, 63) (86, 78) (89, 51)]",1.0,30,14.364,"['move blue A2', 'move blue B', 'move blue A', 'move blue B2', 'cover green all', 'move blue B1', 'uncover blue all', 'move blue C1', 'move blue A1']"
97122.0,uncover green all,"(81, 61)",13,12,"[(69, 57) (69, 59) (69, 61) (72, 73) (81, 82) (83, 82) (56, 73) (56, 57)
 (56, 59) (69, 102) (72, 57) (72, 58) (72, 59)]",1.0,45,22.017,"['uncover green all', 'move green A', 'move green A2', 'move green C', 'fill nocolor B1', 'move green C2', 'move green A1', 'move green C1', 'clear nocolor B2', 'move green B1', 'move red B1', 'cover red all']"
97122.0,clear nocolor B2,"(81, 80)",30,12,"[(81, 78) (83, 78) (100, 61) (100, 78) (100, 80) (100, 102) (100, 38)
 (100, 51) (100, 54) (100, 57) (100, 58) (100, 59) (100, 68) (100, 71)
 (100, 73) (100, 85) (100, 88) (81, 51) (81, 71) (81, 85) (81, 88)
 (83, 51) (83, 71) (83, 85) (83, 88) (81, 38) (81, 54) (83, 38) (83, 54)
 (81, 61)]",1.0,45,22.531,"['uncover green all', 'move green A', 'move green A2', 'move green C', 'fill nocolor B1', 'move green C2', 'move green A1', 'move green C1', 'clear nocolor B2', 'move green B1', 'cover blue all', 'move red B1']"
97122.0,clear nocolor C2,"(106, 102)",0,3,[],1.0,45,21.058,"['move green C1', 'fill nocolor C1', 'clear nocolor C2']"
97122.0,cover green all,"(86, 78)",51,7,"[(98, 78) (106, 51) (106, 71) (79, 78) (86, 85) (86, 71) (100, 78)
 (103, 51) (103, 71) (103, 88) (106, 85) (86, 51) (86, 88) (75, 51)
 (76, 71) (77, 51) (79, 51) (91, 51) (91, 71) (91, 78) (91, 85) (91, 88)
 (96, 51) (96, 71) (96, 85) (96, 88) (98, 51) (98, 71) (98, 85) (98, 88)
 (100, 51) (100, 71) (100, 85) (100, 88) (103, 78) (106, 78) (75, 71)
 (75, 78) (75, 85) (75, 88) (76, 51) (76, 78) (76, 85) (76, 88) (77, 71)
 (77, 78) (77, 85) (77, 88) (79, 71) (79, 85) (79, 88)]",1.0,65,32.154,"['move blue B', 'cover green all', 'clear nocolor C', 'fill nocolor B1', 'move blue B1', 'uncover blue all', 'clear nocolor C1']"
